doe_id,Material_ID,Blechdicke,Niederhalterkraft,Ziehspalt,Stempel_ID,Einlegeposition,Ziehtiefe,Breite,UG,OG,E,Material_Name,Rp0,Rp0.2,Rp100,Rp25,Rp50
845,5,1.48,170,2.4,3,3,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
846,5,1.48,110,2.4,3,5,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
847,5,1.48,370,2.4,3,4,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
848,5,1.48,90,2.4,3,-1,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
849,3,1.01,240,2.4,3,5,30,70.2,1.71,2.0,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
850,5,1.48,200,2.4,3,-5,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
851,5,1.48,450,2.4,3,0,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
852,5,1.48,150,2.4,3,-4,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
853,4,0.99,30,1.6,2,1,30,71.8,1.14,1.33,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
854,3,1.01,350,2.4,3,-2,50,70.2,1.71,2.0,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
855,4,0.99,250,2.4,3,3,70,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
856,4,0.99,490,2.4,3,4,30,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
857,5,1.48,480,2.4,3,2,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
858,6,1.01,100,1.6,2,-3,30,71.8,1.14,1.33,198.984,HC340LA_1.20mm,296.5565,306.21148000000005,711.7006,556.00685,629.5304000000001
859,5,1.48,50,2.4,3,-5,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
860,5,1.48,200,2.4,3,-1,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
861,5,1.48,270,2.4,3,-1,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
862,4,0.99,390,2.4,3,5,30,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
863,5,1.48,280,2.4,3,-5,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
864,6,1.01,450,2.4,3,-5,50,70.2,1.71,2.0,198.984,HC340LA_1.20mm,296.5565,306.21148000000005,711.7006,556.00685,629.5304000000001
865,3,1.01,400,1.6,2,2,30,71.8,1.14,1.33,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
866,5,1.48,460,2.4,3,1,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
867,3,1.01,70,2.4,3,0,50,70.2,1.71,2.0,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
868,5,1.48,160,2.4,3,-2,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
869,4,0.99,490,1.6,2,-3,30,71.8,1.14,1.33,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
870,4,0.99,380,2.4,3,3,50,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
871,3,1.01,500,1.6,2,4,70,71.8,1.14,1.33,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
872,5,1.48,90,2.4,3,-4,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
873,5,1.48,170,2.4,3,3,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
874,5,1.48,80,2.4,3,5,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
875,5,1.48,30,2.4,3,-5,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
876,6,1.01,10,2.4,3,4,70,70.2,1.71,2.0,198.984,HC340LA_1.20mm,296.5565,306.21148000000005,711.7006,556.00685,629.5304000000001
877,5,1.48,430,2.4,3,-3,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
878,5,1.48,410,2.4,3,-2,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
879,5,1.48,40,2.4,3,-5,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
880,5,1.48,130,2.4,3,2,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
881,3,1.01,300,2.4,3,-1,70,70.2,1.71,2.0,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
882,5,1.48,20,2.4,3,0,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
883,5,1.48,470,2.4,3,1,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
884,5,1.48,210,2.4,3,-4,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
885,5,1.48,140,2.4,3,-2,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
886,5,1.48,60,2.4,3,0,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
887,5,1.48,260,2.4,3,3,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
888,4,0.99,150,1.6,2,-5,50,71.8,1.14,1.33,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
889,3,1.01,120,1.6,2,5,30,71.8,1.14,1.33,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
890,5,1.48,360,2.4,3,-4,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
891,5,1.48,370,2.4,3,-3,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
892,5,1.48,110,2.4,3,-1,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
893,5,1.48,340,2.4,3,2,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
894,4,0.99,240,2.4,3,1,30,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
895,4,0.99,220,2.4,3,-5,50,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
896,3,1.01,180,2.4,3,4,30,70.2,1.71,2.0,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
897,4,0.99,190,2.4,3,-4,70,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
898,5,1.48,310,2.4,3,1,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
899,6,1.01,320,1.6,2,-5,30,71.8,1.14,1.33,198.984,HC340LA_1.20mm,296.5565,306.21148000000005,711.7006,556.00685,629.5304000000001
900,6,1.01,230,2.4,3,-5,50,70.2,1.71,2.0,198.984,HC340LA_1.20mm,296.5565,306.21148000000005,711.7006,556.00685,629.5304000000001
901,4,0.99,480,2.4,3,-1,30,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
902,4,0.99,440,2.4,3,2,70,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
903,4,0.99,350,2.4,3,-3,50,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
904,3,1.01,330,1.6,2,3,30,71.8,1.14,1.33,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
905,3,1.01,420,2.4,3,5,30,70.2,1.71,2.0,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
906,6,1.01,290,2.4,3,4,30,70.2,1.71,2.0,198.984,HC340LA_1.20mm,296.5565,306.21148000000005,711.7006,556.00685,629.5304000000001
907,4,0.99,250,1.6,2,0,50,71.8,1.14,1.33,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
908,5,1.48,10,2.4,3,-2,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
909,4,0.99,20,2.4,3,-3,30,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
910,5,1.48,80,2.4,3,-5,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
911,4,0.99,380,2.4,3,0,70,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
912,5,1.48,100,2.4,3,-5,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
913,6,1.01,290,1.6,2,1,50,71.8,1.14,1.33,198.984,HC340LA_1.20mm,296.5565,306.21148000000005,711.7006,556.00685,629.5304000000001
914,3,1.01,330,2.4,3,4,30,70.2,1.71,2.0,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
915,5,1.48,40,2.4,3,-2,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
916,5,1.48,270,2.4,3,5,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
917,5,1.48,350,2.4,3,2,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
918,6,1.01,280,1.6,2,-4,70,71.8,1.14,1.33,198.984,HC340LA_1.20mm,296.5565,306.21148000000005,711.7006,556.00685,629.5304000000001
919,6,1.01,240,1.6,2,3,50,71.8,1.14,1.33,198.984,HC340LA_1.20mm,296.5565,306.21148000000005,711.7006,556.00685,629.5304000000001
920,5,1.48,420,2.4,3,-1,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
921,5,1.48,490,2.4,3,-4,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
922,5,1.48,250,2.4,3,2,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
923,5,1.48,480,2.4,3,-3,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
924,5,1.48,130,2.4,3,-5,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
925,5,1.48,10,2.4,3,0,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
926,5,1.48,30,2.4,3,-2,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
927,5,1.48,260,2.4,3,-5,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
928,5,1.48,500,2.4,3,-1,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
929,3,1.01,110,1.6,2,4,30,71.8,1.14,1.33,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
930,3,1.01,10,1.6,2,3,70,71.8,1.14,1.33,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
931,5,1.48,120,2.4,3,5,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
932,5,1.48,360,2.4,3,1,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
933,4,0.99,90,1.6,2,5,30,71.8,1.14,1.33,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
934,5,1.48,190,2.4,3,-5,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
935,5,1.48,430,2.4,3,-2,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
936,6,1.01,60,1.6,2,0,70,71.8,1.14,1.33,198.984,HC340LA_1.20mm,296.5565,306.21148000000005,711.7006,556.00685,629.5304000000001
937,4,0.99,460,2.4,3,2,70,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
938,5,1.48,390,2.4,3,4,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
939,5,1.48,160,2.4,3,-4,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
940,5,1.48,400,2.4,3,-5,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
941,4,0.99,200,2.4,3,3,50,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
942,5,1.48,150,2.4,3,-3,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
943,6,1.01,340,2.4,3,1,30,70.2,1.71,2.0,198.984,HC340LA_1.20mm,296.5565,306.21148000000005,711.7006,556.00685,629.5304000000001
944,4,0.99,180,1.6,2,-1,30,71.8,1.14,1.33,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
945,5,1.48,210,2.4,3,0,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
946,4,0.99,410,1.6,2,1,30,71.8,1.14,1.33,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
947,4,0.99,320,1.6,2,3,50,71.8,1.14,1.33,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
948,5,1.48,470,2.4,3,5,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
949,5,1.48,300,2.4,3,-1,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
950,4,0.99,370,1.6,2,-3,30,71.8,1.14,1.33,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
951,5,1.48,70,2.4,3,-5,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
952,5,1.48,230,2.4,3,-5,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
953,5,1.48,220,2.4,3,4,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
954,3,1.01,50,1.6,2,-4,30,71.8,1.14,1.33,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
955,5,1.48,140,2.4,3,-2,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
956,6,1.01,310,2.4,3,2,30,70.2,1.71,2.0,198.984,HC340LA_1.20mm,296.5565,306.21148000000005,711.7006,556.00685,629.5304000000001
957,5,1.48,440,2.4,3,-5,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
958,6,1.01,170,2.4,3,2,50,70.2,1.71,2.0,198.984,HC340LA_1.20mm,296.5565,306.21148000000005,711.7006,556.00685,629.5304000000001
959,3,1.01,450,2.4,3,4,30,70.2,1.71,2.0,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
960,4,0.99,310,2.4,3,1,30,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
961,5,1.48,470,2.4,3,-2,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
962,3,1.01,500,1.6,2,5,50,71.8,1.14,1.33,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
963,5,1.48,140,2.4,3,0,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
964,5,1.48,160,2.4,3,3,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
965,5,1.48,290,2.4,3,-4,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
966,6,1.01,360,1.6,2,-5,30,71.8,1.14,1.33,198.984,HC340LA_1.20mm,296.5565,306.21148000000005,711.7006,556.00685,629.5304000000001
967,5,1.48,430,2.4,3,-3,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
968,5,1.48,80,2.4,3,-1,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
969,5,1.48,220,2.4,3,3,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
970,3,1.01,100,2.4,3,-4,50,70.2,1.71,2.0,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
971,5,1.48,450,2.4,3,-2,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
972,5,1.48,50,2.4,3,2,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
973,5,1.48,200,2.4,3,-1,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
974,5,1.48,130,2.4,3,0,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
975,5,1.48,250,2.4,3,-5,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
976,4,0.99,460,2.4,3,1,30,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
977,3,1.01,350,1.6,2,4,70,71.8,1.14,1.33,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
978,5,1.48,40,2.4,3,-5,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
979,5,1.48,180,2.4,3,-3,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
980,3,1.01,420,1.6,2,5,30,71.8,1.14,1.33,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
981,5,1.48,340,2.4,3,5,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
982,5,1.48,190,2.4,3,1,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
983,4,0.99,260,2.4,3,-5,30,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
984,4,0.99,10,2.4,3,-4,30,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
985,6,1.01,230,1.6,2,-3,50,71.8,1.14,1.33,198.984,HC340LA_1.20mm,296.5565,306.21148000000005,711.7006,556.00685,629.5304000000001
986,4,0.99,440,2.4,3,-2,70,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
987,4,0.99,300,1.6,2,3,30,71.8,1.14,1.33,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
988,5,1.48,400,2.4,3,-1,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
989,5,1.48,110,2.4,3,2,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
990,6,1.01,330,1.6,2,-5,30,71.8,1.14,1.33,198.984,HC340LA_1.20mm,296.5565,306.21148000000005,711.7006,556.00685,629.5304000000001
991,5,1.48,370,2.4,3,0,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
992,6,1.01,320,1.6,2,4,70,71.8,1.14,1.33,198.984,HC340LA_1.20mm,296.5565,306.21148000000005,711.7006,556.00685,629.5304000000001
993,5,1.48,390,2.4,3,4,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
994,5,1.48,170,2.4,3,1,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
995,4,0.99,10,2.4,3,-4,50,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
996,3,1.01,90,1.6,2,0,70,71.8,1.14,1.33,191.37245,DC04_1.00mm,138.22696000000002,147.60185940000005,534.002871,377.443009,449.52818899999994
997,4,0.99,480,2.4,3,5,30,70.2,1.71,2.0,71.94184,AA5083_1.00mm,248.796491,251.31590240000003,385.3733160000001,371.7743365,384.299873
998,5,1.48,490,2.4,3,3,50,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
999,5,1.48,120,2.4,3,-3,30,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
1000,5,1.48,150,2.4,3,-2,70,70.2,1.71,2.0,71.68198000000001,AA5083_1.50mm,235.16032599999997,237.95149300000003,384.123147,369.8205895,383.04183400000005
